"Branch ID";"Buyer";"PO Num";"Verbal PO";"Supplier Code";"Supplier Name";"Type";"PO Type";"Reference";"CREATED-DATE";"PO Status";"Ext. Cost"
"10NJ";"KKANE";"10142";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/14/2024";"Closed";"17,644.40"
"10NJ";"KKANE";"10143";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"DIRECT";"";"08/14/2024";"Canceled";"0.00"
"10NJ";"KKANE";"10147";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"08/14/2024";"Closed";"1,725.75"
"10NJ";"KKANE";"10170";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/15/2024";"Closed";"63.62"
"10NJ";"KKANE";"10174";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/15/2024";"Closed";"110.40"
"10NJ";"KKANE";"10243";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/19/2024";"Closed";"492.08"
"10NJ";"KKANE";"10524";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/27/2024";"Closed";"34.44"
"10NJ";"KKANE";"10559";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/28/2024";"Closed";"47.84"
"10NJ";"KKANE";"10567";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/29/2024";"Closed";"1,516.00"
"10NJ";"KKANE";"10569";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/29/2024";"Closed";"33.40"
"10NJ";"KKANE";"10619";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/30/2024";"Closed";"254.40"
"10NJ";"KKANE";"10749";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/06/2024";"Closed";"270.66"
"10NJ";"KKANE";"10751";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/06/2024";"Closed";"131.44"
"10NJ";"KKANE";"10791";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/10/2024";"Closed";"230.00"
"10NJ";"KKANE";"10793";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/10/2024";"Closed";"82.21"
"10NJ";"KKANE";"10821";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/11/2024";"Closed";"600.60"
"10NJ";"KKANE";"10824";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/11/2024";"Closed";"103.04"
"10NJ";"KKANE";"10833";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/11/2024";"Closed";"134.32"
"10NJ";"KKANE";"10838";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/11/2024";"Closed";"13.15"
"10NJ";"KKANE";"10909";"";"RESIN";"RESINART EAST, INC";"PO";"STOCK";"";"09/13/2024";"Canceled";"0.00"
"10NJ";"KKANE";"10912";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"DIRECT";"";"09/13/2024";"Closed";"70.98"
"10NJ";"KKANE";"10974";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/17/2024";"Closed";"62.68"
"10NJ";"KKANE";"11008";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"";"09/18/2024";"Closed";"160.00"
"10NJ";"KKANE";"11041";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/19/2024";"Closed";"34.04"
"10NJ";"KKANE";"11111";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/23/2024";"Closed";"21.71"
"10NJ";"KKANE";"11275";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"09/26/2024";"Closed";"330.00"
"10NJ";"KKANE";"11283";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"09/26/2024";"Open";"13,852.41"
"10NJ";"KKANE";"11345";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"09/30/2024";"Closed";"35.48"
"10NJ";"KKANE";"11351";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"09/30/2024";"Closed";"16.24"
"10NJ";"KKANE";"11448";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/04/2024";"Closed";"80.00"
"10NJ";"KKANE";"11516";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"";"10/08/2024";"Open";"1,835.55"
"10NJ";"KKANE";"11552";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/08/2024";"Closed";"54.40"
"10NJ";"KKANE";"11583";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"DIRECT";"";"10/09/2024";"Canceled";"0.00"
"10NJ";"KKANE";"11584";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"";"10/09/2024";"Open";"15,955.85"
"10NJ";"KKANE";"11598";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"10/10/2024";"Closed";"45.72"
"10NJ";"KKANE";"11775";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/16/2024";"Closed";"567.61"
"10NJ";"KKANE";"11780";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/17/2024";"Closed";"9,624.00"
"10NJ";"KKANE";"11851";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/21/2024";"Open";"727.04"
"10NJ";"KKANE";"11933";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/21/2024";"Closed";"47.32"
"10NJ";"KKANE";"11944";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/21/2024";"Closed";"7.89"
"10NJ";"KKANE";"11985";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/23/2024";"Closed";"213.80"
"10NJ";"KKANE";"12044";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"10/25/2024";"Closed";"780.00"
"10NJ";"KKANE";"12143";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"10/30/2024";"Closed";"79.11"
"10NJ";"KKANE";"12197";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"10/31/2024";"Open";"1,387.98"
"10NJ";"KKANE";"12231";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/04/2024";"Closed";"16.17"
"10NJ";"KKANE";"12272";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/05/2024";"Open";"55.20"
"10NJ";"KKANE";"12286";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"11/05/2024";"Closed";"7.20"
"10NJ";"KKANE";"12314";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"11/06/2024";"Closed";"71.76"
"10NJ";"KKANE";"12345";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"11/07/2024";"Open";"32.53"
"10NJ";"KSTANTON";"10178";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"DIRECT";"CUSTOM COLOR SAMPLE";"08/15/2024";"Closed";"0.00"
"10NJ";"KSTANTON";"10179";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"CUSTOM COLOR SAMPLE";"08/15/2024";"Closed";"125.00"
"10NJ";"KSTANTON";"10203";"";"RESIN";"RESINART EAST, INC";"PO";"NONSTOCK";"";"08/16/2024";"Open";"0.00"
"10NJ";"KSTANTON";"10204";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"IRON FEATHER ROUND T";"08/16/2024";"Closed";"43.02"
"10NJ";"KSTANTON";"10220";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/16/2024";"Closed";"68.00"
"10NJ";"KSTANTON";"10224";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"4,451.64"
"10NJ";"KSTANTON";"10242";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/19/2024";"Closed";"568.00"
"10NJ";"KSTANTON";"10284";"428047";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"SHOP DRAWING";"08/20/2024";"Closed";"134.00"
"10NJ";"KSTANTON";"10285";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"A&G CABINETS - 48 MM";"08/20/2024";"Closed";"228.76"
"10NJ";"KSTANTON";"10289";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"";"08/20/2024";"Closed";"2,194.00"
"10NJ";"KSTANTON";"10299";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"84 LUMBER LAKEWOOD,";"08/21/2024";"Closed";"76.08"
"10NJ";"KSTANTON";"10308";"0007035977";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"KOHL BP READING , PA";"08/21/2024";"Closed";"72.00"
"10NJ";"KSTANTON";"10380";"860-421-1111 EXT 126";"HINCH";"HINCHMAN ARCHITECTURAL MILL";"PO";"NONSTOCK";"MINERS, CANTON  CT";"08/23/2024";"Closed";"150.00"
"10NJ";"KSTANTON";"10381";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"QUOTE 122468";"08/23/2024";"Closed";"26.22"
"10NJ";"KSTANTON";"10396";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"JILCO QUICK SHIP";"08/26/2024";"Closed";"44.00"
"10NJ";"KSTANTON";"10401";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"HUSTON, NORTH PLAIN.";"08/26/2024";"Closed";"42.32"
"10NJ";"KSTANTON";"10529";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"";"08/27/2024";"Closed";"98.55"
"10NJ";"KSTANTON";"10554";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"";"08/28/2024";"Closed";"298.88"
"10NJ";"KSTANTON";"10601";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"";"08/29/2024";"Closed";"10.65"
"10NJ";"KSTANTON";"10623";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"HAMMOND LUMBER BOOTH";"08/30/2024";"Closed";"3,760.20"
"10NJ";"KSTANTON";"10630";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"BELLEVUE BLDRS";"09/03/2024";"Closed";"1,113.60"
"10NJ";"KSTANTON";"10672";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"EAST HAVEN - PROTO";"09/04/2024";"Closed";"31.81"
"10NJ";"KSTANTON";"10676";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"VAN MILLWORK";"09/04/2024";"Closed";"174.00"
"10NJ";"KSTANTON";"10705";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"PETER LBR  MEDFORD";"09/05/2024";"Closed";"27.60"
"10NJ";"KSTANTON";"10719";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"ROE BROTHERS";"09/05/2024";"Closed";"14.20"
"10NJ";"KSTANTON";"10737";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"JEFFERSON LUMBER";"09/06/2024";"Closed";"85.60"
"10NJ";"KSTANTON";"10742";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"WINDOWRAMA";"09/06/2024";"Closed";"24.19"
"10NJ";"KSTANTON";"10743";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"EAST HAVEN  PROTO";"09/06/2024";"Closed";"31.55"
"10NJ";"KSTANTON";"10748";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"LAKEWOOD";"09/06/2024";"Closed";"125.60"
"10NJ";"KSTANTON";"10757";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"WINDORAMA";"09/06/2024";"Closed";"291.83"
"10NJ";"KSTANTON";"10790";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"RIDGEFIELD SUPPLY";"09/10/2024";"Closed";"678.31"
"10NJ";"KSTANTON";"11425";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"BEARD LUMBER";"10/03/2024";"Closed";"220.12"
"10NJ";"KSTANTON";"11470";"";"RESIN";"RESINART EAST, INC";"PO";"NONSTOCK";"";"10/07/2024";"Open";"0.00"
"10NJ";"KSTANTON";"11471";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"SIDER LUMBER";"10/07/2024";"Closed";"18.14"
"10NJ";"KSTANTON";"11504";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"NONSTOCK";"AMERICAN CEDAR,LEWES";"10/07/2024";"Closed";"3,360.00"
"10NJ";"KSTANTON";"11530";"";"NBEAD";"NANTUCKET BEADBOARD CO";"PO";"NONSTOCK";"NORTH ATLANTIC CORP";"10/08/2024";"Canceled";"0.00"
"10NJ";"KSTANTON";"11575";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"84 MANAHAWKIN";"10/09/2024";"Closed";"47.12"
"10NJ";"KSTANTON";"11604";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"EXCELSIOR LBR";"10/10/2024";"Closed";"129.56"
"10NJ";"KSTANTON";"11649";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"OPDYKE- PHILLIPSBURG";"10/11/2024";"Canceled";"0.00"
"10NJ";"KSTANTON";"11651";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"OPDYKE- PHILLIPSBURG";"10/11/2024";"Closed";"110.40"
"10NJ";"KSTANTON";"11661";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"WINDOWRAMA";"10/14/2024";"Closed";"56.76"
"10NJ";"KSTANTON";"11667";"";"GSLPNJ";"GARDEN STATE LUMBER NEW JERSEY";"PO";"DIRECT";"TIMBERLINE";"10/14/2024";"Canceled";"0.00"
"10NJ";"KSTANTON";"11668";"";"NUCDR";"JAIN AMERICAS, INC. - NUCEDAR";"PO";"DIRECT";"TIMBERLINE";"10/14/2024";"Closed";"105.00"
"10NJ";"KSTANTON";"11700";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"HUSTON N. PLAINFIELD";"10/14/2024";"Closed";"31.54"
"10NJ";"KSTANTON";"11716";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"84 LAKEWOOD";"10/15/2024";"Closed";"217.64"
"10NJ";"KSTANTON";"11748";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"SIDER LUMBER";"10/16/2024";"Closed";"39.76"
"10NJ";"KSTANTON";"11812";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"NORWICH";"10/17/2024";"Open";"92.40"
"10NJ";"KSTANTON";"11819";"";"GSMILL";"GS MILLWORK";"PO";"NONSTOCK";"BLUE RIDGE  TAFTON,";"10/18/2024";"Closed";"1,886.58"
"10NJ";"KSTANTON";"11820";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"PETER PLEASANTVILLE";"10/18/2024";"Closed";"196.70"
"10NJ";"KSTANTON";"11826";"";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"WINDOWRAMA";"10/18/2024";"Closed";"117.81"
"10NJ";"KSTANTON";"11828";"";"MONTE";"J.H. MONTEATH";"PO";"NONSTOCK";"CREATIVE INTERIOR";"10/18/2024";"Closed";"348.60"
"10NJ";"KSTANTON";"11879";"BUTCH - CHRIS TAYLOR";"RESIN";"RESINART EAST, INC";"PO";"DIRECT";"LYON & BILLARD EAST";"10/21/2024";"Closed";"171.93"
